eventID,occurrenceID,basisOfRecord,occurrenceStatus,sex,lifeStage,dwciri:sex,dwciri:lifeStage,scientificName,scientificNameID,taxonRank,kingdom,phylum,class,order,family,genus,scientificNameAuthorship,verbatimIdentification
20121001UNNm1_200,8b88ea5b-276d-4017-9c3a-bdd5b9a09d16,MaterialSample,present,indeterminate,copepodites C5,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1112,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,Species,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,"(Claus, 1863)",PARACALANUS_PARVUS
20121001UNNm1_200,26fe484b-180e-4025-a0a0-a72a8e6f3741,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Polychaeta,urn:lsid:marinespecies.org:taxname:883,Class,Animalia,Annelida,Polychaeta,,,,"Grube, 1850",POLYCHAETA
20121001UNNm1_200,7a5b236e-271a-4362-9536-556790153bad,MaterialSample,present,female,adult,http://vocab.nerc.ac.uk/collection/S10/current/S102,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,Genus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,"Boeck, 1872",PSEUDOCALANUS
20121001UNNm1_200,f73a4e70-422c-4260-9c07-24b7e15a2a27,MaterialSample,present,male,adult,http://vocab.nerc.ac.uk/collection/S10/current/S103,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,Genus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,"Boeck, 1872",PSEUDOCALANUS
20121001UNNm1_200,acf88a85-b562-465b-970b-a0af1d6a9a46,MaterialSample,present,indeterminate,copepodites C4,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1110,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,Genus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,"Boeck, 1872",PSEUDOCALANUS
20121001UNNm1_200,cbd0546c-e854-48eb-b2b5-ecd4d4b4edcf,MaterialSample,present,indeterminate,copepodites C5,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1112,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,Genus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,"Boeck, 1872",PSEUDOCALANUS
20121001UNNm2_200,538bd2bf-0eb9-4bd7-834b-25ac459a3fff,MaterialSample,present,female,adult,http://vocab.nerc.ac.uk/collection/S10/current/S102,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Aetideus,urn:lsid:marinespecies.org:taxname:104112,Genus,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Aetideus,"Brady, 1883",AETIDEUS
20121001UNNm2_200,62fcc089-59ae-44c8-9b67-78748fa9ea7e,MaterialSample,present,indeterminate,veliger,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1193,Bivalvia,urn:lsid:marinespecies.org:taxname:105,Class,Animalia,Mollusca,Bivalvia,,,,"Linnaeus, 1758",BIVALVIA
20121001UNNm2_200,d3330bb5-1a29-44dc-aca4-901a97100c8d,MaterialSample,present,indeterminate,cyphonautes,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1119,Bryozoa,urn:lsid:marinespecies.org:taxname:146142,Phylum,Animalia,Bryozoa,,,,,,BRYOZOAN
20121001UNNm2_200,4f681183-a183-4811-822b-7b421be5063c,MaterialSample,present,female,adult,http://vocab.nerc.ac.uk/collection/S10/current/S102,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Calanus pacificus,urn:lsid:marinespecies.org:taxname:196771,Species,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,"Brodsky, 1948",CALANUS_PACIFICUS
20121001UNNm2_200,fdfb9892-4a09-4ec3-9c53-c81feff6bbc8,MaterialSample,present,indeterminate,copepodites C2,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S117,Calanus pacificus,urn:lsid:marinespecies.org:taxname:196771,Species,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,"Brodsky, 1948",CALANUS_PACIFICUS
20121001UNNm2_200,fe555306-f326-4f09-aad9-85e4130837e7,MaterialSample,present,indeterminate,copepodites C3,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S118,Calanus pacificus,urn:lsid:marinespecies.org:taxname:196771,Species,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,"Brodsky, 1948",CALANUS_PACIFICUS
20121001UNNm2_200,bccc5517-0b65-4957-8acc-5b6c4b53f2df,MaterialSample,present,indeterminate,copepodites C4,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1110,Calanus pacificus,urn:lsid:marinespecies.org:taxname:196771,Species,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,"Brodsky, 1948",CALANUS_PACIFICUS
20121001UNNm2_200,7c7f1ed7-092b-4af7-bb29-99c4b3142e74,MaterialSample,present,indeterminate,nauplii,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1130,Cirripedia,urn:lsid:marinespecies.org:taxname:1082,Subclass,Animalia,Arthropoda,Thecostraca,,,,"Burmeister, 1834",BARNACLES
20121001UNNm2_200,fd2f2608-2987-4025-955d-8c45d591c696,MaterialSample,present,female,adult,http://vocab.nerc.ac.uk/collection/S10/current/S102,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Corycaeus anglicus,urn:lsid:marinespecies.org:taxname:149847,Species,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Corycaeus,"Lubbock, 1857",CORYCAEUS_ANGLICUS
20121001UNNm2_200,928e4401-8162-435b-913b-34b901a9d3e9,MaterialSample,present,male,adult,http://vocab.nerc.ac.uk/collection/S10/current/S103,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Corycaeus anglicus,urn:lsid:marinespecies.org:taxname:149847,Species,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Corycaeus,"Lubbock, 1857",CORYCAEUS_ANGLICUS
20121001UNNm2_200,2ec13a25-090e-4669-9b26-f2ece9bb443b,MaterialSample,present,indeterminate,calyptopis Cal1,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1118,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Species,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",EUPHAUSIA_PACIFICA
20121001UNNm2_200,5f129504-6e41-43bc-ad2c-a15cfae3a23d,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Gastropoda,urn:lsid:marinespecies.org:taxname:101,Class,Animalia,Mollusca,Gastropoda,,,,"Cuvier, 1795",GASTROPODA
20121001UNNm2_200,83ac2cd2-a5c0-457d-8c41-82327834777d,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Larvacea,urn:lsid:marinespecies.org:taxname:17446,Class,Animalia,Chordata,Larvacea,,,,,LARVACEA
20121001UNNm2_200,d597e995-c427-4c44-bee6-aa4dee580aa8,MaterialSample,present,indeterminate,medusae,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1129,Lensia,urn:lsid:marinespecies.org:taxname:135365,Genus,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Lensia,"Totton, 1932",LENSIA
20121001UNNm2_200,69b74737-4a88-4e55-9eaf-3c32078fce9c,MaterialSample,present,female,adult,http://vocab.nerc.ac.uk/collection/S10/current/S102,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,Species,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,"Brodsky, 1950",METRIDIA_PACIFICA
20121001UNNm2_200,6912f608-0ba4-4444-9fd2-dee509a2cfe3,MaterialSample,present,male,adult,http://vocab.nerc.ac.uk/collection/S10/current/S103,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,Species,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,"Brodsky, 1950",METRIDIA_PACIFICA
20121001UNNm2_200,73e78a85-27a1-46f5-b5c4-98627abfb138,MaterialSample,present,indeterminate,copepodites C1,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S111,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,Species,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,"Brodsky, 1950",METRIDIA_PACIFICA
20121001UNNm2_200,aed86b50-beae-4e72-9e2f-ae0ff230ba22,MaterialSample,present,indeterminate,copepodites C2,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S117,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,Species,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,"Brodsky, 1950",METRIDIA_PACIFICA
20121001UNNm2_200,f38381ce-c538-4d78-9d6c-ce498c5fc4c0,MaterialSample,present,female,adult,http://vocab.nerc.ac.uk/collection/S10/current/S102,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Microcalanus pusillus,urn:lsid:marinespecies.org:taxname:157675,Species,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Microcalanus,"Sars G.O., 1903",MICROCALANUS_PUSILLUS
20121001UNNm2_200,671af8c5-115c-48e5-8755-eec51af51701,MaterialSample,present,male,adult,http://vocab.nerc.ac.uk/collection/S10/current/S103,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Microcalanus pusillus,urn:lsid:marinespecies.org:taxname:157675,Species,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Microcalanus,"Sars G.O., 1903",MICROCALANUS_PUSILLUS
20121001UNNm2_200,04c8b3f6-ab84-496a-be04-d1b0bfb1455f,MaterialSample,present,indeterminate,copepodites C5,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1112,Microcalanus pusillus,urn:lsid:marinespecies.org:taxname:157675,Species,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Microcalanus,"Sars G.O., 1903",MICROCALANUS_PUSILLUS
20121001UNNm2_200,bbf1e15e-d531-4b34-88d4-77dd37580e5e,MaterialSample,present,indeterminate,copepodites,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S115,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,Species,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,"Claus, 1866",OITHONA_SIMILIS
20121001UNNm2_200,2a8e6af4-0ba5-4c64-b057-9dcb81efb682,MaterialSample,present,female,adult,http://vocab.nerc.ac.uk/collection/S10/current/S102,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Oithona spinirostris,urn:lsid:marinespecies.org:taxname:157737,Species,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,"Claus, 1863",OITHONA_SPINIROSTRIS
20121001UNNm2_200,be95e5ed-1694-4dd2-afad-2be5cea283b6,MaterialSample,present,male,adult,http://vocab.nerc.ac.uk/collection/S10/current/S103,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Oithona spinirostris,urn:lsid:marinespecies.org:taxname:157737,Species,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,"Claus, 1863",OITHONA_SPINIROSTRIS
20121001UNNm2_200,772df381-9fb6-4009-8510-c0760ca938e6,MaterialSample,present,indeterminate,adult,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Oncaea,urn:lsid:marinespecies.org:taxname:128690,Genus,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Oncaea,"Philippi, 1843",ONCAEA
20121001UNNm2_200,4dc2308f-17ac-4b93-8029-6a431642f278,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Ostracoda,urn:lsid:marinespecies.org:taxname:1078,Class,Animalia,Arthropoda,Ostracoda,,,,"Latreille, 1802",OSTRACODA
20121001UNNm2_200,9d5e21f6-5b20-4052-8006-61d53e6b0f28,MaterialSample,present,female,adult,http://vocab.nerc.ac.uk/collection/S10/current/S102,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,Species,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,"(Claus, 1863)",PARACALANUS_PARVUS
20121001UNNm2_200,5735163f-9229-45c6-8a1c-2b5c60f070b6,MaterialSample,present,male,adult,http://vocab.nerc.ac.uk/collection/S10/current/S103,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,Species,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,"(Claus, 1863)",PARACALANUS_PARVUS
20121001UNNm2_200,4de3cf7c-7c87-44fb-a1a6-470007573eb7,MaterialSample,present,indeterminate,copepodites C3,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S118,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,Species,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,"(Claus, 1863)",PARACALANUS_PARVUS
20121001UNNm2_200,9aee7105-c49d-48f2-b16a-98e4994fc7cc,MaterialSample,present,indeterminate,copepodites C4,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1110,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,Species,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,"(Claus, 1863)",PARACALANUS_PARVUS
20121001UNNm2_200,e602fb79-f18c-40c0-8a6e-0d2bd453907d,MaterialSample,present,indeterminate,copepodites C5,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1112,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,Species,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,"(Claus, 1863)",PARACALANUS_PARVUS
20121001UNNm2_200,01c98372-d246-4730-9b78-0151399e0a88,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Polychaeta,urn:lsid:marinespecies.org:taxname:883,Class,Animalia,Annelida,Polychaeta,,,,"Grube, 1850",POLYCHAETA
20121001UNNm2_200,ae293531-1814-4bb2-a81b-18e5491a9790,MaterialSample,present,female,adult,http://vocab.nerc.ac.uk/collection/S10/current/S102,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,Genus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,"Boeck, 1872",PSEUDOCALANUS
20121001UNNm2_200,7d23a24e-20ef-4cdf-a5c6-ecdb69509402,MaterialSample,present,indeterminate,copepodites C4,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1110,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,Genus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,"Boeck, 1872",PSEUDOCALANUS
20121001UNNm2_200,fe3a61b0-f65e-4487-b851-3bfd66c2b6ad,MaterialSample,present,indeterminate,copepodites C5,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1112,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,Genus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,"Boeck, 1872",PSEUDOCALANUS
20121001UNNm3_200,fafc8e99-9427-42fa-9530-a3894f384792,MaterialSample,present,indeterminate,medusae,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1129,Aglantha,urn:lsid:marinespecies.org:taxname:117212,Genus,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,"Haeckel, 1879",AGLANTHA
20121001UNNm3_200,5b74757b-8ded-40c0-a19b-6a0485f0a8a3,MaterialSample,present,indeterminate,medusae,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1129,Anthomedusae,urn:lsid:marinespecies.org:taxname:151687,Order,Animalia,Cnidaria,Hydrozoa,Anthomedusae,,,"Haeckel, 1879",ANTHOMEDUSAE
20121001UNNm3_200,6982accb-a77b-4294-8572-1febd76b0fea,MaterialSample,present,indeterminate,cyphonautes,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1119,Bryozoa,urn:lsid:marinespecies.org:taxname:146142,Phylum,Animalia,Bryozoa,,,,,,BRYOZOAN
20121001UNNm3_200,0e7e0ce9-dc05-4319-864c-cb3a639d0ba1,MaterialSample,present,indeterminate,nauplii,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1130,Cirripedia,urn:lsid:marinespecies.org:taxname:1082,Subclass,Animalia,Arthropoda,Thecostraca,,,,"Burmeister, 1834",BARNACLES
20121001UNNm3_200,0fdb3ba2-d9e2-4e52-92f9-dd8d62fd21de,MaterialSample,present,indeterminate,medusae,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1129,Cnidaria,urn:lsid:marinespecies.org:taxname:1267,Phylum,Animalia,Cnidaria,,,,,"Hatschek, 1888",JELLYFISHES
20121001UNNm3_200,13cde1fe-30f6-4ed4-b61c-1bcad6fb092d,MaterialSample,present,female,adult,http://vocab.nerc.ac.uk/collection/S10/current/S102,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Corycaeus anglicus,urn:lsid:marinespecies.org:taxname:149847,Species,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Corycaeus,"Lubbock, 1857",CORYCAEUS_ANGLICUS
20121001UNNm3_200,024cfb16-9c98-4f8b-9f54-19bfdb44fa58,MaterialSample,present,male,adult,http://vocab.nerc.ac.uk/collection/S10/current/S103,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Corycaeus anglicus,urn:lsid:marinespecies.org:taxname:149847,Species,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Corycaeus,"Lubbock, 1857",CORYCAEUS_ANGLICUS
20121001UNNm3_200,aabf6c95-e92a-4392-b22e-3c1fdece3e33,MaterialSample,present,indeterminate,pluteus larvae,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1162,Echinodermata,urn:lsid:marinespecies.org:taxname:1806,Phylum,Animalia,Echinodermata,,,,,"Klein, 1778",ECHINODERMATA
20121001UNNm3_200,6702ae34-7d3b-4072-bc80-c9eda8cbf5ca,MaterialSample,present,indeterminate,calyptopis Cal1,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1118,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Species,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",EUPHAUSIA_PACIFICA
20121001UNNm3_200,06a99c8f-dfbe-4f21-bb17-27727af61de8,MaterialSample,present,indeterminate,eggs,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1122,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Species,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",EUPHAUSIA_PACIFICA
20121001UNNm3_200,a38660f4-a401-4050-9c2d-3e7fb1b2bda6,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Evadne,urn:lsid:marinespecies.org:taxname:106267,Genus,Animalia,Arthropoda,Branchiopoda,Onychopoda,Podonidae,Evadne,"Lovén, 1836",EVADNE
20121001UNNm3_200,b32fc719-ac55-4139-81eb-e6eca888c8cb,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Gastropoda,urn:lsid:marinespecies.org:taxname:101,Class,Animalia,Mollusca,Gastropoda,,,,"Cuvier, 1795",GASTROPODA
20121001UNNm3_200,c5c8b260-8361-4363-8d78-c12388344660,MaterialSample,present,indeterminate,unknown,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1131,Larvacea,urn:lsid:marinespecies.org:taxname:17446,Class,Animalia,Chordata,Larvacea,,,,,LARVACEA
20121001UNNm3_200,9a0c5e15-6108-4474-8d0e-20d6c149e7fe,MaterialSample,present,indeterminate,medusae,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1129,Lensia,urn:lsid:marinespecies.org:taxname:135365,Genus,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Lensia,"Totton, 1932",LENSIA
20121001UNNm3_200,4d7cc42b-6721-4c6a-813e-496831433437,MaterialSample,present,female,adult,http://vocab.nerc.ac.uk/collection/S10/current/S102,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,Species,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,"Brodsky, 1950",METRIDIA_PACIFICA
20121001UNNm3_200,bfa1357b-43b5-4a0d-b979-d2fa12722850,MaterialSample,present,male,adult,http://vocab.nerc.ac.uk/collection/S10/current/S103,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,Species,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,"Brodsky, 1950",METRIDIA_PACIFICA
20121001UNNm3_200,0f708d83-bb8f-494e-9cdc-e00fed88cce9,MaterialSample,present,indeterminate,copepodites C1,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S111,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,Species,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,"Brodsky, 1950",METRIDIA_PACIFICA
20121001UNNm3_200,fda8553e-f94e-4189-b0ca-5446c86946b6,MaterialSample,present,indeterminate,copepodites C2,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S117,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,Species,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,"Brodsky, 1950",METRIDIA_PACIFICA
20121001UNNm3_200,e322811d-46ec-4214-a619-196db64759d6,MaterialSample,present,female,adult,http://vocab.nerc.ac.uk/collection/S10/current/S102,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Microcalanus pusillus,urn:lsid:marinespecies.org:taxname:157675,Species,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Microcalanus,"Sars G.O., 1903",MICROCALANUS_PUSILLUS
20121001UNNm3_200,8f4d9631-de45-4e26-9659-7e2d831bd2f7,MaterialSample,present,indeterminate,medusae,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1129,Obelia,urn:lsid:marinespecies.org:taxname:117034,Genus,Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Obelia,"Péron & Lesueur, 1810",OBELIA
20121001UNNm3_200,6798b495-541d-40f6-a2e0-3f01fe930289,MaterialSample,present,indeterminate,copepodites,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S115,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,Species,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,"Claus, 1866",OITHONA_SIMILIS
20121001UNNm3_200,bbcacd11-d544-4161-bcb2-26e228f9c388,MaterialSample,present,male,adult,http://vocab.nerc.ac.uk/collection/S10/current/S103,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Oithona spinirostris,urn:lsid:marinespecies.org:taxname:157737,Species,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,"Claus, 1863",OITHONA_SPINIROSTRIS
20121001UNNm3_200,c0c39639-4935-4c2d-9fd7-942d786e1c49,MaterialSample,present,indeterminate,adult,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Oncaea,urn:lsid:marinespecies.org:taxname:128690,Genus,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Oncaea,"Philippi, 1843",ONCAEA
20121001UNNm3_200,6e5252cf-1ee0-4afb-9553-c9f5173838f3,MaterialSample,present,female,adult,http://vocab.nerc.ac.uk/collection/S10/current/S102,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,Species,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,"(Claus, 1863)",PARACALANUS_PARVUS
20121001UNNm3_200,294e4aae-1275-428c-8fd0-4889cb9c19af,MaterialSample,present,male,adult,http://vocab.nerc.ac.uk/collection/S10/current/S103,http://vocab.nerc.ac.uk/collection/S11/current/S1116,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,Species,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,"(Claus, 1863)",PARACALANUS_PARVUS
20121001UNNm3_200,60db8b9d-bafe-4e1c-93f4-6f5f6c6564b7,MaterialSample,present,indeterminate,copepodites C4,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1110,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,Species,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,"(Claus, 1863)",PARACALANUS_PARVUS
20121001UNNm3_200,cbc9786d-cfb2-421d-917c-d7d7c32e4be7,MaterialSample,present,indeterminate,copepodites C5,http://vocab.nerc.ac.uk/collection/S10/current/S105,http://vocab.nerc.ac.uk/collection/S11/current/S1112,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,Species,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,"(Claus, 1863)",PARACALANUS_PARVUS
