eventID,eventRemarks,parentEventID,eventDate,locationID,locality,decimalLatitude,decimalLongitude,footprintWKT,geodeticDatum,waterBody,countryCode,minimumDepthInMeters,maximumDepthInMeters,samplingProtocol
20121001UNDm1_200,sample,UWPHHCZoop_CB988-20121001UND,2012-10-01T14:12:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,57.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: )"
20121001UNDm2_200,sample,UWPHHCZoop_CB988-20121001UND,2012-10-01T14:12:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,40.0,57.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 200 micron mesh (qualifier: )"
20121001UNDm4_200,sample,UWPHHCZoop_CB988-20121001UND,2012-10-01T14:12:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,7.0,20.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 200 micron mesh (qualifier: )"
20121001UNNm4_200,sample,UWPHHCZoop_CB988-20121001UNN,2012-10-01T19:56:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,7.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 200 micron mesh (qualifier: )"
20121001UNNm3_200,sample,UWPHHCZoop_CB988-20121001UNN,2012-10-01T19:56:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,7.0,20.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 200 micron mesh (qualifier: )"
20121001UNNm2_200,sample,UWPHHCZoop_CB988-20121001UNN,2012-10-01T19:56:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,20.0,40.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 200 micron mesh (qualifier: )"
20121001UNNm1_200,sample,UWPHHCZoop_CB988-20121001UNN,2012-10-01T19:56:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,40.0,60.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: )"
20121001UNBNm3_335,sample,UWPHHCZoop_CB988-20121001UNN,2012-10-01T21:30:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,10.0,20.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 335 micron mesh (qualifier: B)"
20121001UNBNm4_335,sample,UWPHHCZoop_CB988-20121001UNN,2012-10-01T21:30:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,7.0,10.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 335 micron mesh (qualifier: B)"
20121001UNBNm2_335,sample,UWPHHCZoop_CB988-20121001UNN,2012-10-01T21:30:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,20.0,40.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 335 micron mesh (qualifier: B)"
20121001UNBNm1_335,sample,UWPHHCZoop_CB988-20121001UNN,2012-10-01T21:30:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,40.0,64.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 335 micron mesh (qualifier: B)"
20121001UNBNm5_335,sample,UWPHHCZoop_CB988-20121001UNN,2012-10-01T21:30:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,7.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m5, 335 micron mesh (qualifier: B)"
20121002HPNm2_200,sample,UWPHHCZoop_CB988-20121002HPN,2012-10-02T20:55:00-0700,HP,Hoodsport,47.581,-122.986,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,112.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 200 micron mesh (qualifier: )"
20121002HPBNm0_335,sample,UWPHHCZoop_CB988-20121002HPN,2012-10-02T21:07:00-0700,HP,Hoodsport,47.581,-122.986,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,107.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m0, 335 micron mesh (qualifier: B)"
20121003DUNm2_200,sample,UWPHHCZoop_CB988-20121003DUN,2012-10-03T21:24:00-0700,DU,Duckabush,47.404,-123.125,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,164.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 200 micron mesh (qualifier: )"
20121004DBADm1_335,sample,UWPHHCZoop_CB988-20121004DBD,2012-10-04T14:30:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,70.0,95.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 335 micron mesh (qualifier: A)"
20121004DBADm2_335,sample,UWPHHCZoop_CB988-20121004DBD,2012-10-04T14:30:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,30.0,70.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 335 micron mesh (qualifier: A)"
20121004DBADm3_335,sample,UWPHHCZoop_CB988-20121004DBD,2012-10-04T14:30:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,15.0,30.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 335 micron mesh (qualifier: A)"
20121004DBADm4_335,sample,UWPHHCZoop_CB988-20121004DBD,2012-10-04T14:30:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,15.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 335 micron mesh (qualifier: A)"
20121004DBDm5_200,sample,UWPHHCZoop_CB988-20121004DBD,2012-10-04T15:00:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,15.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m5, 200 micron mesh (qualifier: )"
20121004DBDm4_200,sample,UWPHHCZoop_CB988-20121004DBD,2012-10-04T15:00:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,15.0,30.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 200 micron mesh (qualifier: )"
20121004DBDm3_200,sample,UWPHHCZoop_CB988-20121004DBD,2012-10-04T15:00:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,30.0,70.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 200 micron mesh (qualifier: )"
20121004DBDm2_200,sample,UWPHHCZoop_CB988-20121004DBD,2012-10-04T15:00:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,70.0,95.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 200 micron mesh (qualifier: )"
20121004DBNm1_200,sample,UWPHHCZoop_CB988-20121004DBN,2012-10-04T21:28:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,70.0,85.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: )"
20121004DBNm2_200,sample,UWPHHCZoop_CB988-20121004DBN,2012-10-04T21:28:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,20.0,70.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 200 micron mesh (qualifier: )"
20121004DBNm3_200,sample,UWPHHCZoop_CB988-20121004DBN,2012-10-04T21:28:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,10.0,20.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 200 micron mesh (qualifier: )"
20121004DBNm4_200,sample,UWPHHCZoop_CB988-20121004DBN,2012-10-04T21:28:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,10.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 200 micron mesh (qualifier: )"
20121004DBNm1_335,sample,UWPHHCZoop_CB988-20121004DBN,2012-10-04T22:53:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,70.0,90.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 335 micron mesh (qualifier: )"
20121004DBNm2_335,sample,UWPHHCZoop_CB988-20121004DBN,2012-10-04T22:53:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,20.0,70.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 335 micron mesh (qualifier: )"
20121004DBNm3_335,sample,UWPHHCZoop_CB988-20121004DBN,2012-10-04T22:53:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,10.0,20.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 335 micron mesh (qualifier: )"
20121004DBNm4_335,sample,UWPHHCZoop_CB988-20121004DBN,2012-10-04T22:53:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,10.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 335 micron mesh (qualifier: )"
20130610UNiDm3_200,sample,UWPHHCZoop_CB1002-20130610UND,2013-06-10T17:13:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,10.0,20.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 200 micron mesh (qualifier: i)"
20130610UNiDm2_200,sample,UWPHHCZoop_CB1002-20130610UND,2013-06-10T17:15:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,20.0,40.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 200 micron mesh (qualifier: i)"
20130610UNiDm1_200,sample,UWPHHCZoop_CB1002-20130610UND,2013-06-10T17:15:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,40.0,55.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: i)"
20130610UNiDm4_200,sample,UWPHHCZoop_CB1002-20130610UND,2013-06-10T17:30:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,10.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 200 micron mesh (qualifier: i)"
20130610UNDm2_335,sample,UWPHHCZoop_CB1002-20130610UND,2013-06-10T18:00:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,20.0,40.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 335 micron mesh (qualifier: )"
20130610UNDm3_335,sample,UWPHHCZoop_CB1002-20130610UND,2013-06-10T18:00:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,10.0,20.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 335 micron mesh (qualifier: )"
20130610UNDm1_335,sample,UWPHHCZoop_CB1002-20130610UND,2013-06-10T18:00:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,40.0,60.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 335 micron mesh (qualifier: )"
20130610UNDm4_335,sample,UWPHHCZoop_CB1002-20130610UND,2013-06-10T18:00:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,10.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 335 micron mesh (qualifier: )"
20130610UNNm2_200,sample,UWPHHCZoop_CB1002-20130610UNN,2013-06-10T22:35:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,40.0,60.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 200 micron mesh (qualifier: )"
20130610UNNm3_200,sample,UWPHHCZoop_CB1002-20130610UNN,2013-06-10T22:35:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,20.0,40.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 200 micron mesh (qualifier: )"
20130610UNNm4_200,sample,UWPHHCZoop_CB1002-20130610UNN,2013-06-10T22:35:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,10.0,20.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 200 micron mesh (qualifier: )"
20130610UNNm5_200,sample,UWPHHCZoop_CB1002-20130610UNN,2013-06-10T22:35:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,10.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m5, 200 micron mesh (qualifier: )"
20130610UNNm2_335,sample,UWPHHCZoop_CB1002-20130610UNN,2013-06-10T23:10:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,20.0,40.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 335 micron mesh (qualifier: )"
20130610UNNm3_335,sample,UWPHHCZoop_CB1002-20130610UNN,2013-06-10T23:10:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,10.0,20.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 335 micron mesh (qualifier: )"
20130610UNNm1_335,sample,UWPHHCZoop_CB1002-20130610UNN,2013-06-10T23:10:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,40.0,68.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 335 micron mesh (qualifier: )"
20130610UNNm4_335,sample,UWPHHCZoop_CB1002-20130610UNN,2013-06-10T23:10:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,10.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 335 micron mesh (qualifier: )"
20130611HPNm0_335,sample,UWPHHCZoop_CB1002-20130611HPN,2013-06-11T22:43:00-0700,HP,Hoodsport,47.581,-122.986,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,110.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m0, 335 micron mesh (qualifier: )"
20130612HPBNm1_200,sample,UWPHHCZoop_CB1002-20130612HPN,2013-06-12T01:47:00-0700,HP,Hoodsport,47.581,-122.986,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,110.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: B)"
20130613DUBNm1_200,sample,UWPHHCZoop_CB1002-20130613DUN,2013-06-13T01:06:00-0700,DU,Duckabush,47.404,-123.125,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,160.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: B)"
20130613DBDm2_335,sample,UWPHHCZoop_CB1002-20130613DBD,2013-06-13T16:30:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,20.0,40.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 335 micron mesh (qualifier: )"
20130613DBDm1_335,sample,UWPHHCZoop_CB1002-20130613DBD,2013-06-13T16:30:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,40.0,64.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 335 micron mesh (qualifier: )"
20130613DBDm4_335,sample,UWPHHCZoop_CB1002-20130613DBD,2013-06-13T16:30:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,10.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 335 micron mesh (qualifier: )"
20130613DBDm3_335,sample,UWPHHCZoop_CB1002-20130613DBD,2013-06-13T16:30:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,10.0,20.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 335 micron mesh (qualifier: )"
20130613DBDm4_200,sample,UWPHHCZoop_CB1002-20130613DBD,2013-06-13T17:02:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,10.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 200 micron mesh (qualifier: )"
20130613DBDm2_200,sample,UWPHHCZoop_CB1002-20130613DBD,2013-06-13T17:02:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,20.0,40.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 200 micron mesh (qualifier: )"
20130613DBDm1_200,sample,UWPHHCZoop_CB1002-20130613DBD,2013-06-13T17:02:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,40.0,65.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: )"
20130613DBDm3_200,sample,UWPHHCZoop_CB1002-20130613DBD,2013-06-13T17:02:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,10.0,20.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 200 micron mesh (qualifier: )"
20130613DBNm1_200,sample,UWPHHCZoop_CB1002-20130613DBN,2013-06-13T22:38:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,40.0,65.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: )"
20130613DBNm2_200,sample,UWPHHCZoop_CB1002-20130613DBN,2013-06-13T22:38:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,20.0,40.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 200 micron mesh (qualifier: )"
20130613DBNm3_200,sample,UWPHHCZoop_CB1002-20130613DBN,2013-06-13T22:38:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,10.0,20.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 200 micron mesh (qualifier: )"
20130613DBNm4_200,sample,UWPHHCZoop_CB1002-20130613DBN,2013-06-13T22:38:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,10.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 200 micron mesh (qualifier: )"
20130613DBNm1_335,sample,UWPHHCZoop_CB1002-20130613DBN,2013-06-13T23:04:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,40.0,62.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 335 micron mesh (qualifier: )"
20130613DBNm2_335,sample,UWPHHCZoop_CB1002-20130613DBN,2013-06-13T23:04:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,20.0,40.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 335 micron mesh (qualifier: )"
20130613DBNm3_335,sample,UWPHHCZoop_CB1002-20130613DBN,2013-06-13T23:04:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,10.0,20.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 335 micron mesh (qualifier: )"
20130613DBNm4_335,sample,UWPHHCZoop_CB1002-20130613DBN,2013-06-13T23:04:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,10.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 335 micron mesh (qualifier: )"
20130708UNNm4_200,sample,UWPHHCZoop_CB1003-20130708UNN,2013-07-08T22:32:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,12.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 200 micron mesh (qualifier: )"
20130708UNNm1_200,sample,UWPHHCZoop_CB1003-20130708UNN,2013-07-08T22:32:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,40.0,64.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: )"
20130708UNNm2_200,sample,UWPHHCZoop_CB1003-20130708UNN,2013-07-08T22:32:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,25.0,40.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 200 micron mesh (qualifier: )"
20130708UNNm3_200,sample,UWPHHCZoop_CB1003-20130708UNN,2013-07-08T22:32:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,12.0,25.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 200 micron mesh (qualifier: )"
20130708UNNm0_335,sample,UWPHHCZoop_CB1003-20130708UNN,2013-07-08T23:02:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,64.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m0, 335 micron mesh (qualifier: )"
20130709HPDm1_200,sample,UWPHHCZoop_CB1003-20130709HPD,2013-07-09T19:30:00-0700,HP,Hoodsport,47.581,-122.986,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,107.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: )"
20130710UNDm1_200,sample,UWPHHCZoop_CB1003-20130710UND,2013-07-10T15:17:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,40.0,63.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: )"
20130710UNDm2_200,sample,UWPHHCZoop_CB1003-20130710UND,2013-07-10T15:17:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,25.0,40.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 200 micron mesh (qualifier: )"
20130710UNDm3_200,sample,UWPHHCZoop_CB1003-20130710UND,2013-07-10T15:17:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,12.0,25.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 200 micron mesh (qualifier: )"
20130710UNDm4_200,sample,UWPHHCZoop_CB1003-20130710UND,2013-07-10T15:17:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,12.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 200 micron mesh (qualifier: )"
20130711DUANm1_200,sample,UWPHHCZoop_CB1003-20130711DUN,2013-07-11T00:32:00-0700,DU,Duckabush,47.404,-123.125,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,160.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: A)"
20130711DBDm0_200,sample,UWPHHCZoop_CB1003-20130711DBD,2013-07-11T18:28:00-0700,DB,Dabob,47.378,-123.117,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,70.0,"full water column net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m0, 200 micron mesh (qualifier: )"
20130805UNDm2_200,sample,UWPHHCZoop_CB1005-20130805UND,2013-08-05T16:09:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,40.0,58.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 200 micron mesh (qualifier: )"
20130805UNDm3_200,sample,UWPHHCZoop_CB1005-20130805UND,2013-08-05T16:09:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,20.0,40.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m3, 200 micron mesh (qualifier: )"
20130805UNDm4_200,sample,UWPHHCZoop_CB1005-20130805UND,2013-08-05T16:09:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,10.0,20.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m4, 200 micron mesh (qualifier: )"
20130805UNDm5_200,sample,UWPHHCZoop_CB1005-20130805UND,2013-08-05T16:09:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,0.0,10.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m5, 200 micron mesh (qualifier: )"
20130805UNNm1_200,sample,UWPHHCZoop_CB1005-20130805UNN,2013-08-05T22:07:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,40.0,61.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m1, 200 micron mesh (qualifier: )"
20130805UNNm2_200,sample,UWPHHCZoop_CB1005-20130805UNN,2013-08-05T22:07:00-0700,UN,Union,47.812,-122.807,,EPSG:4386,"Hood Canal, Puget Sound",US,20.0,40.0,"depth stratified net tow using 0.25 m2 HydroBios MultiNet Multiple Plankton Sampler, net code m2, 200 micron mesh (qualifier: )"
