occurrenceID,life_history_stage
0fdb3ba2-d9e2-4e52-92f9-dd8d62fd21de,Medusa
13cde1fe-30f6-4ed4-b61c-1bcad6fb092d,Female;_Adult
024cfb16-9c98-4f8b-9f54-19bfdb44fa58,Male;_Adult
aabf6c95-e92a-4392-b22e-3c1fdece3e33,Pluteus_larva
6702ae34-7d3b-4072-bc80-c9eda8cbf5ca,Cal1;_Calyptopis_1
06a99c8f-dfbe-4f21-bb17-27727af61de8,Egg
a38660f4-a401-4050-9c2d-3e7fb1b2bda6,Unknown
b32fc719-ac55-4139-81eb-e6eca888c8cb,Unknown
c5c8b260-8361-4363-8d78-c12388344660,Unknown
9a0c5e15-6108-4474-8d0e-20d6c149e7fe,Medusa
4d7cc42b-6721-4c6a-813e-496831433437,Female;_Adult
bfa1357b-43b5-4a0d-b979-d2fa12722850,Male;_Adult
0f708d83-bb8f-494e-9cdc-e00fed88cce9,1;_CI
fda8553e-f94e-4189-b0ca-5446c86946b6,2;_CII
e322811d-46ec-4214-a619-196db64759d6,Female;_Adult
8f4d9631-de45-4e26-9659-7e2d831bd2f7,Medusa
6798b495-541d-40f6-a2e0-3f01fe930289,Copepodite
bbcacd11-d544-4161-bcb2-26e228f9c388,Male;_Adult
c0c39639-4935-4c2d-9fd7-942d786e1c49,Adult
6e5252cf-1ee0-4afb-9553-c9f5173838f3,Female;_Adult
294e4aae-1275-428c-8fd0-4889cb9c19af,Male;_Adult
60db8b9d-bafe-4e1c-93f4-6f5f6c6564b7,4;_CIV
cbc9786d-cfb2-421d-917c-d7d7c32e4be7,5;_CV
deaaa34d-24a3-4c79-a7bc-bf70dee56fd4,Female;_Adult
e9f360f2-4c8e-44fc-80fc-17a0fb27ba4e,Male;_Adult
52eab26b-f167-4707-be93-7a3ff4abbd20,Medusa
24d1c059-dd22-40b4-80de-7e5b85745da3,Veliger
a294d7e8-b1fd-46bb-99e9-0bde26bbd4f4,1;_CI
27474975-d27d-4253-9a0d-9ad65727c6eb,Nauplii
fe86ef37-d46b-4ad8-9fa5-0114a306b2d9,Unknown
0b1a6663-7beb-454f-b2aa-4db927395746,Unknown
af1bd8ee-06d9-4026-8659-a4b41c1536e7,Unknown
d8c8885a-e310-4000-9aba-65b8b2d21019,2;_CII
865d16e5-e45f-45cb-9931-83f802fb540a,Medusa
366932d4-26e9-4a93-86ac-483e67dd28e6,Copepodite
343a95ff-de7e-4cea-8f52-550c49bcc823,Adult
447c52b3-d141-4a6a-b8df-3f5da7e50352,Female;_Adult
85b66120-86d9-4164-8446-14d7924239f1,Male;_Adult
6dcb679c-433a-4b19-86dc-4637955e8a63,4;_CIV
64178c86-b5ea-4743-9b6e-732bd1dafeed,5;_CV
c2705187-9220-4389-a565-ec65bf422dcb,Unknown
97c2298a-12d7-4a79-adf4-74ae860831a3,Adult
0f12c8e4-dcea-40fc-a4b0-bfc122589356,Larva
243be263-7d42-4c54-af8e-f110f76a4888,4;_CIV
ca8d26a9-9c6a-4545-a35b-4fa523cfdece,5;_CV
56597d70-6cbb-49a4-ae29-2eefb23fb261,Z1;_Zoea_I
3b77f372-df2e-4b02-9704-26d0f9403890,Unknown
27733b2e-7ee2-4fc8-bde1-484093f0d146,Unknown
cba61e77-5c8d-4b3e-bb78-40928db831c0,Unknown
784c1ac4-0c6d-4f79-8e9b-fa086c9fbde8,Unknown
81be36dd-8ad1-4d7c-a1ec-bb816939b216,Adult
a2ec2a92-b04c-4371-b7a8-135a1ba50d7b,Juvenile
21b97ab4-7437-4ccf-a0d2-d9c01ce59512,Juvenile
b79d965b-8dbc-4e47-a7e2-849d09302b6f,Mysis_larva
8a025215-eb87-42be-b545-bcf9349cd38a,Unknown
f62d54af-3ed8-4fbe-ac1d-f03e83b08d8a,Unknown
53f9b231-cb98-4b04-bd13-188dbf23ce5a,Unknown
44d0565b-935c-499e-91e1-5185977e4c94,Female;_Adult
7b9ef211-b485-4d80-99a3-e02366a34fe1,Veliger
c679556b-6854-46c2-ae50-3019a1763ae1,Female;_Adult
a52ad2e8-1bfe-48ef-9ff5-0330e90eeeca,1;_CI
b7db38ef-1149-40c5-8ee1-501f5765f2a6,2;_CII
2b6489a5-891c-46f0-a31f-8b650315385e,4;_CIV
512328c7-b88f-44b5-9f4b-c1c653c5e15c,5;_CV
e3af1a26-3532-459d-bf02-f166e23bb02a,Nauplii
b629c160-e0b5-46b8-874a-7df5288301cd,Female;_Adult
4cacab90-635e-42fe-bf19-48c3f7463f35,Male;_Adult
ec08cec4-91b6-45e8-9be0-ed7c4b47bb5d,Unknown
b5d35950-e117-490d-9eb8-85bc40409acf,Unknown
ebe75559-b9c6-4055-93bd-0f089c54f740,Unknown
ddf70017-88da-4fdb-8750-b2c6bce6af15,Female;_Adult
df963e98-a34b-42fe-a695-32ba6f87b3e6,Male;_Adult
8b3f118a-6208-44d8-a66b-f389750a90fa,5;_CV
49a70d9d-3d86-4dc2-9202-23c6fdf63606,Female;_Adult
b2bf0f20-45ed-4b7f-8cc0-b326c8965a59,Male;_Adult
4ece5bd3-4613-4cad-9d3a-e1b388813109,5;_CV
ff1f38a1-311d-4b51-ae88-e98c6ab464d5,Unknown
6915a66d-5725-4249-8ba9-4aa56b8ace81,Unknown
5cea1d19-7626-4e0c-bb5c-7c99c5c05f40,Female;_Adult
fea5d070-723d-4087-a88b-5456970dca2f,Male;_Adult
7d5f777f-5a56-41f0-a456-eb8b2489726e,5;_CV
8b0e80ab-9a91-4730-b532-1ad84e96fec8,Unknown
60c4629d-52cb-4c56-bd49-cba5b09be782,Unknown
4583c00f-4b1b-4cce-a2ad-b8dbcc97c912,Female;_Adult
010bbc9a-4540-4812-ab8c-f86d6c58c236,4;_CIV
5099f89c-7410-4a6f-bbe1-acc91d11436e,5;_CV
ce257252-3edd-40e9-91b3-0176deadf3fc,Female;_Adult
97cfa9ef-ec25-42ea-b33f-4ec927b26a40,Veliger
787bba37-00be-42a5-8a91-8a25dd2f8967,Female;_Adult
0988ae03-f7b7-4043-9ab4-37e42d487862,Male;_Adult
b434e93a-1845-4d1f-b7b1-d7c283c362df,1;_CI
60cf1436-a88e-4be3-ae31-8c9600f386ff,2;_CII
69c34ceb-b81c-4648-ae22-528c401a97d6,3;_CIII
dfb50599-22e2-418c-a552-2d6a8b0b36c8,5;_CV
79c1bc60-16d0-47d3-b301-b22c3afa94ec,Nauplii
847dfea5-e3f4-47d6-a16a-03a9285af3b3,Female;_Adult
ffc9109a-4799-47d8-9b08-179bddfe980b,Male;_Adult
68b07c32-1972-4e30-a172-72b874488b7e,Unknown
4f565e30-9bc2-47dd-b45b-ee03fb7783f9,Unknown
2624cd05-775d-410d-a6b3-dfd4085ecf54,Unknown
13d110f6-ddb9-4d7f-b53b-32df72a334aa,Female;_Adult
514620a1-a1ea-4127-8127-5471c53420aa,Male;_Adult
541b4c88-cf84-4cd6-8007-386ffecc9b15,2;_CII
4813279a-c7c1-4d44-a2d9-3837cf4356c9,5;_CV
67ba1c4c-ac31-4868-80f7-790056671e01,Female;_Adult
e6de1c9e-9567-4dfb-b511-9f952da1f54a,Male;_Adult
aa38dec7-d170-4484-a220-925fd024c7f0,4;_CIV
346ff474-9609-4249-9c7c-c8a4d764d2d3,5;_CV
5cd4f597-6092-47cc-8a15-dad3d49ae10d,Unknown
b990856d-08a2-41ad-ace0-032632ff2eb7,Unknown
7143a25a-2182-4367-bf91-cd06636bc669,Copepodite
b294c142-088d-4d3d-9faf-7d5bd8d6fa99,Unknown
9ff8359c-72b9-4402-8692-c1fbfb85b4c9,Female;_Adult
b9b1faca-48cf-4773-afc3-7b8d883362de,Male;_Adult
c8a9d524-ecb8-4a2a-bdf3-cb8731aac904,4;_CIV
5cadea10-9d26-420c-9337-20908d532d98,5;_CV
fd456f54-6f8a-409d-92f3-c0431529ea21,Unknown
5c48d41c-800a-48f9-afcc-c33312aa3630,Larva
d174b20b-37fa-4774-a950-a820fbc4a4b0,Female;_Adult
2ba30ddc-5996-4a95-a9d0-b99cfdaa9acc,3;_CIII
0d5edd0e-b6e8-4efd-aa24-663c232c2f46,4;_CIV
154f99d6-b567-4265-9921-ee52a8e9ed72,5;_CV
d15dccc2-c3b1-4af0-9a11-e7d97f2719c2,Unknown
4804fcbe-fdc3-4bea-9854-74955c6fb1c1,Unknown
f4f7649c-0743-444e-83a5-1827e9738519,Unknown
3589c857-3bd9-437f-a6e9-ee38a9484ded,Adult
4721bb81-6f00-4ac0-98a5-7ac8b576589c,Juvenile
70a7757b-319a-4fe1-8cdd-e23c4421adc2,Unknown
fdfc1cf7-b888-4fdb-99e5-08e402e2bbc3,Unknown
90945098-54e6-4608-a20e-549458b97f88,Unknown
23a2d947-81f9-4306-bfcd-d18f65e307ed,Adult
52dc29af-9ca8-4e53-bfda-905ac74d3467,Unknown
073110ec-d988-4379-b150-a1b0edd31263,Unknown
f7ce31e2-7e49-4b3d-921d-b5fa1a65cf0b,Unknown
e74b1525-3e15-4a53-9513-2a5b89d99a85,Adult
5b902a90-d297-481e-b7b1-23e8f3229e57,Z2;_Zoea_II
d6bf81f7-b049-40cc-b34a-07a7be76462e,Unknown
c2bdabc8-8d82-4933-8c86-ea10db2b58b9,Z1;_Zoea_I
aeee8b69-6ccd-4a5f-99dd-f2f81e990cab,Z2;_Zoea_II
ddf4e4a7-e974-49cb-b7af-5dec28374f70,Unknown
fcca4b1e-1726-4b1e-af71-37ea4de8d6d4,Unknown
18b07d6c-f5c0-49e0-82c2-ffdaca4f34ae,Megalopa
7e9aff55-669a-4ba6-8bcc-e8b37851585a,Larva
1c3960bc-eab0-439a-b590-92257ed813c7,Adult
b4d651db-a919-491f-b20e-0b0baf2a2124,F1;_Furcilia_1
86570edf-5aa8-4070-a8cd-a7a51f83ba02,F2;_Furcilia_2
786f3492-d244-4ce9-8467-af36b2243314,Juvenile
adb3df31-0414-45c3-a82c-b99f3fb3469c,Z1;_Zoea_I
440c6811-5e99-43f7-b2b9-747dc868cded,Z2;_Zoea_II
d853a103-27b4-4554-b88d-5eaad99abf22,Z3;_Zoea_III
a2bbe931-43ac-4f16-ae77-c60e0b0a5db2,Z4;_Zoea_IV
aadc3b83-cad2-466c-a3b6-20736c07551d,Unknown
111a052a-7575-43c5-9498-966eeda113b9,Unknown
868a757b-bf0d-4dbf-ac82-fff2f2cc71bf,Adult
5e9199b3-b433-4fdd-a9eb-ba575209da34,Adult
6b1be60e-bd27-4da1-854e-e19ccce2fd4f,F1;_Furcilia_1
24345dcf-746b-4bee-9bb1-b857cf74652c,F2;_Furcilia_2
068a7105-0a4a-429a-8e2e-957e395db195,Z1;_Zoea_I
d0c6f955-146e-49c7-aa6a-d29c569d9009,Z2;_Zoea_II
0907a84e-050d-41c4-a248-e923f71c53cb,Z3;_Zoea_III
6eed719c-4118-4acf-a670-4ef3b906b29b,Z4;_Zoea_IV
3a814a4b-e124-49fd-a6da-3f26c8b11db4,Z5;_Zoea_V
3000c70b-68ad-4c3b-8869-c7d26a292ac9,Megalopa
1f4e82c0-a321-48f9-9a94-1344c3147b36,Megalopa
8e1ef08e-2c23-46e8-9aa9-8e199d2b9710,Z2;_Zoea_II
9252ed29-2341-4ed3-956b-bbfa8b40de1e,Unknown
8146122f-ca88-46b0-8207-f551fc267800,Unknown
0238da32-16a2-42e8-bbf4-ce19bb5b9750,Larva
71a205f7-7d57-4ce0-b3db-7b97e4857388,Z2;_Zoea_II
66406255-c23b-4c9c-96e1-cc2135a43777,Unknown
3f864e7d-ce18-4f5c-b95e-539b73672042,Unknown
614f84b3-9e63-4b31-acff-8f9f2df0727c,Unknown
d83e2220-b632-420f-99cb-a394e192a922,Unknown
ab5c1558-d0b2-49e6-bab8-a906ab38fec7,F1;_Furcilia_1
9ff0ae73-69c8-42a8-90c8-4a3ddbee4db8,Z1;_Zoea_I
9d130aa9-86ef-425a-b5d9-7e4aa8a23ebf,Z2;_Zoea_II
c47ed375-a2fa-4e0f-bc39-e233c3fe7eb0,Z3;_Zoea_III
a8a5b76b-b16d-4136-9c94-729fc239e9db,Z4;_Zoea_IV
31c5fa86-e9a6-48ff-a647-8e87410ccde9,Megalopa
79e37a04-7643-49f9-981e-76569715d497,Z3;_Zoea_III
d751afa2-f54c-4539-817b-2bc2d2e962b6,Unknown
536af869-75a9-43c2-8c5a-211218de32e4,Unknown
9c6e988f-9239-4ae1-ab41-2a818a7801b6,Larva
382f573e-38f0-47aa-a67c-ea55f5375349,Female;_Adult
5139bf7b-2b2b-4aae-aad6-4fcbce84194b,Veliger
bae73845-bf31-4200-bbf2-0d2e57c316e5,Cyphonaut
c8f6a98d-312c-427f-bd71-74a43ddea921,3;_CIII
5055faa8-0c0a-4ba1-a40d-c83930b63b31,5;_CV
9e5589ce-72c5-4458-abfc-d819cba12b61,Nauplii
76200b76-2ea6-4bd1-be31-c695a24b58fe,Female;_Adult
83b07465-985b-4af2-a09b-3afe229649a0,Male;_Adult
8d12937e-e733-4cf0-b122-3bbc56b7647a,Egg
34b9e306-a364-4f62-ae34-7385c70896cb,Unknown
db85241e-4627-4eee-8fc8-c87f7872f4f4,Female;_Adult
4e25bc82-53f5-4ad4-ad3c-d6efee22bfae,Unknown
d6728682-dcda-4ea0-9da2-48358aa15f98,Female;_Adult
602f029f-96fc-4c0c-bbb1-a1aca7d63cde,Male;_Adult
e06f7ced-35af-4fe6-96f3-4ef0295cc9e6,2;_CII
c0e9a7de-ce4c-473c-9a5d-d2735b49eee4,Female;_Adult
f91f7050-4316-48ff-a0b1-e071e4209b5b,Male;_Adult
85d98b71-2d82-4d03-a0e7-0cf94f48a8d7,5;_CV
65b2d6b3-f4f0-40d1-b478-9d255bead557,Copepodite
780e9506-4349-4d32-b83b-cf4763e605cc,Female;_Adult
5cfd6242-dd60-45f7-b1a2-d0cd6c35fac9,Unknown
e941c752-c998-4a2a-b59f-077379db5f1a,Female;_Adult
76d05097-4900-4894-b3f8-272c9ecd46eb,5;_CV
972691e4-fe03-40af-8739-439ef8e94239,Adult
276a912b-622f-4851-b5ed-d1329e07f701,Medusa
493e14a7-b263-419f-b7a8-78f549a18d52,Medusa
4ed3c694-5955-4a54-a7c8-798535a0ffda,Veliger
539bd8ce-b548-4ec8-a9f9-b696889f45f3,Cyphonaut
6a36cbef-cc57-4ae4-abaf-94572f048d3b,Female;_Adult
bf6a4f0f-69c7-44c2-ba8a-3362751afac8,Male;_Adult
71d8316c-0db2-4e8c-8dc4-9840e1d1ceeb,Copepodite
21393c8e-56bb-46d6-90fa-ebd60a8a25f7,Unknown
e1480d9a-8200-4337-b26d-4e2c1ad430b5,2;_CII
f176b0dd-2829-4ffb-8688-bfacd314a743,Female;_Adult
a2cc2b02-6eec-4777-97b6-24fb05693b4d,Copepodite
f46811c6-d4af-43c3-b921-c9a66acbf6e9,Female;_Adult
ce358564-30b0-4bd5-8572-b41b6ca6ef4a,Female;_Adult
6c583376-8146-4f61-b4a5-052e25d6e3e5,Male;_Adult
d7d83c73-2459-4e32-bd3e-2258067654ce,4;_CIV
04623577-f8f2-4bb0-9fd1-1b1ec5e8dd1f,5;_CV
97b76074-aeb0-47d0-bece-699390e78acf,Unknown
78f8361c-dd80-4f30-b3ca-4a7aa1c0ace0,Medusa
c1e13cd2-1137-432a-b8cf-e458adef501f,Female;_Adult
0dddae5d-1a8a-4d32-bba6-8e7607b000d3,Veliger
3a34b293-6646-40bf-b193-fdbf45189607,Cyphonaut
de0eaea4-a8c3-49bf-8dff-820576c54759,2;_CII
649110b8-d008-411c-b607-89e44477698d,4;_CIV
9e6e8f20-c284-4cdf-b6ef-78be66ecaea6,Nauplii
66baa9b6-c023-42a2-8640-864a564eceb4,Female;_Adult
de810b02-3e06-4b68-8d24-ab5352d243ba,Male;_Adult
1aa2d4ca-0bce-4df0-a30c-a12dedc2c3d8,Metanauplius
c1e1e211-5844-4f34-bb5e-69856e4ea7a4,Egg
3a93fd8a-8022-4c4c-8ae1-93ea5f334cb1,Unknown
7006e0e0-c336-4637-a962-8e7b3b4c3a1e,Unknown
91677e1c-ab22-4012-b730-2ef421dbb065,Medusa
0b299d5c-36f2-4974-b645-ea7967fbb275,Unknown
7346b327-da22-44a1-b951-d6b85b6e42df,2;_CII
15d6a037-7e7c-4bd9-995a-0563cd6f34f8,3;_CIII
0142eb10-b20f-434f-99d4-aac853de27a1,4;_CIV
bf0da221-24a6-4c08-9c4a-afa41ddddc0b,Female;_Adult
683710e3-131a-4006-875f-3c028e8ecef2,Copepodite
780fc4d4-8a5b-4bdc-9587-0ddfbbf8e59e,Female;_Adult
c3930ff1-364d-4587-ace1-637bcd16fd36,Male;_Adult
b453ba5d-0e48-4a8d-8d38-156b6a46eada,Female;_Adult
9153e5c6-3671-4298-8eff-2b7fe207ad78,Male;_Adult
a2273219-2753-4bf4-a606-f1086a8c92f8,4;_CIV
ed5b77da-2c5d-4d04-bba3-2a2d7ba772d8,5;_CV
571307df-bece-4696-91ef-7653028d266d,Adult
5002e9b9-164c-4f28-bd4d-1391873249f8,Medusa
19004ee3-2f9e-4568-b00e-6818d4a5ab7a,Veliger
69e3bcf6-1c78-47c6-a340-abbbccb4aca2,Cyphonaut
0e10528b-248d-4299-a5cf-42e008e76ea0,4;_CIV
3301fdd5-4910-4763-a007-9b8ba7e2a65a,Nauplii
11cca31f-500d-4b68-9497-5c0a4af2d242,Female;_Adult
e24a6ffa-8aea-4515-adc2-96b8017fbd5c,Male;_Adult
9ac763cf-47a3-40a9-939a-41fed3d9e7a7,Unknown
1d587791-e4bc-4dc0-b0f1-cb75c6e40b93,Unknown
fab46868-70f7-4602-85e1-f9958aee7259,Medusa
3153a72c-494c-487e-9ff2-b33c09e34b07,Unknown
7e45f06b-553d-4b7d-8507-b65f172b1ef5,1;_CI
9e360421-25a9-4d4d-8dff-24f1565cd2f3,Adult
88d00898-0d08-4f77-8070-8a956a6011d9,Copepodite
702dfac2-222a-4629-b3f2-52da74eaf66d,Female;_Adult
4be9c494-c2a6-444e-8279-ca24d12189e4,Male;_Adult
99c47e32-485e-4e40-afb2-89ca114d4579,Adult
1561bbcd-6137-4b8f-96e6-d79b126ac164,Female;_Adult
1b6cc02d-5f37-4a82-8a63-497f7d9c2118,Male;_Adult
48487ecc-427f-4a75-85e5-4d4ced3d11ee,3;_CIII
f5ff5e0e-f382-48b4-b23e-5be68603c41e,4;_CIV
1a53505d-bd31-4257-9a11-3800ac8975b2,5;_CV
14bbd31d-6c34-4dc9-ae0f-518c25cda981,Unknown
3308a16d-c595-4736-a814-ef522ad1f0d7,Medusa
f740c635-e9ec-41de-963e-a7312585c25f,Female;_Adult
f56e16fe-482d-4826-ae25-a054bcd185af,5;_CV
9bcbc894-619b-467b-96c1-71cbb41113e2,Medusa
18dab5d2-b819-4340-8272-d4bd61b92189,Veliger
cb0012b1-52f8-4106-869f-af0f3c204ef9,Cyphonaut
b1608dc1-3ee5-41e4-8e9f-0504fb37a151,2;_CII
06f47e6b-13a0-41c5-9b5f-059fea9949bd,5;_CV
04632b4e-a459-4398-8aa7-8267757badbe,Female;_Adult
a777aa7a-9af6-4ed9-a7a3-e950b85007da,Male;_Adult
98563e1f-e338-431e-b57e-770b880ac6b4,Unknown
bc851459-fde4-4a38-90ef-e8c27d3710fc,Unknown
a9301772-ede4-4464-b21c-bf80fa636eb2,Unknown
a6a907b6-cd2a-4805-85af-6eb563c27f2b,Female;_Adult
ef708bd5-409c-4ab6-925b-01d80ecb9b1b,Male;_Adult
c11f7014-a21f-4a9f-ab07-44944a87a8e1,2;_CII
aa6c74fc-a542-4485-af77-69ef24858374,3;_CIII
3f632a92-b448-4886-a879-be6e70e0b1b2,Female;_Adult
607a9307-d422-4833-8674-af05adab8550,Male;_Adult
fbe0a5c9-ad22-4bb1-817b-746be55b53ad,4;_CIV
0af44cc8-6781-4e75-bf02-230483576f66,5;_CV
7654a074-d976-439e-be37-45ea01a6a41c,Copepodite
d04b094e-d12c-4b1b-b69f-361e1e412c18,Female;_Adult
5060b52f-7fe1-4fe7-a966-36ab0604afec,Male;_Adult
f29089ac-1edb-41c7-9850-39dcb17d0bee,Adult
529a76b8-b848-4a21-82e4-71534648f2d9,Unknown
543c3abd-392b-4307-a9c7-f41ce8559c51,Male;_Adult
115832b0-22ef-4d57-9216-66a58d1aec06,5;_CV
7faf2900-9d04-4ca1-aadc-740994f9cfd9,Adult
77df8022-3c6f-4300-b7f8-02b6cab6d884,Unknown
bbc4c0ee-b716-4fa1-bdd3-ab9218665eb8,Unknown
95c9aa15-3b07-4875-8e2c-15045696a26d,Unknown
17a3a590-5d9c-448e-afe5-aca977de606d,Adult
7475a47b-73eb-4217-b229-1272711c8dfd,Unknown
024224f6-87a1-40b2-a2dc-633dd58a34c8,Unknown
08cd934e-0a70-42de-bdc4-57ac83448d0e,Unknown
cb158482-c6ee-46d6-bec0-d13d7b91a4ad,Male;_Adult
d9f4f9e9-7560-4aed-8429-6f547d6979c2,Veliger
a6479b5f-184e-4aae-91d9-438ec8931e77,Cyphonaut
c9f6bbfe-9713-4117-85f2-4a75679de3fc,2;_CII
46aca519-b2f6-4a41-9be9-189902fd201e,Female;_Adult
21d999dc-a193-48c9-a2fd-7965817b712c,Male;_Adult
66d8032f-0481-40d5-ba36-e3cc62802aae,Copepodite
5ed0c90a-97cf-4337-8998-7cbf5272da34,Egg
98aee678-7ce6-4148-a588-e3d6a57ac345,Unknown
fc4b0a46-fece-4d51-ac92-fb1ac193c501,Unknown
275c0ca5-9d94-4138-9d26-990c31bd7271,Medusa
f7e8c0c3-3476-43d8-8433-a8ead956ecb7,Female;_Adult
d8c473e8-99ff-45a3-a359-ee6c347d3122,Male;_Adult
4de1225b-4327-4385-bc6c-bc74b1f02018,1;_CI
aca32fb1-d17b-415e-ac44-50432207954a,2;_CII
95aa0cfd-8b59-49ed-be80-4eba73f52db1,3;_CIII
d0444c39-6441-4d1e-93d2-0cf7396ce0e3,Female;_Adult
4fc996aa-9ac5-43b2-8b8e-b7c0c79778c8,4;_CIV
b7c41f23-3ea0-49aa-b5d5-433f8bdff461,5;_CV
781ea321-46f5-46f0-a1e7-1d7ce2a870d3,Adult
256205fa-b384-43f4-9523-c5789fa015c3,Copepodite
349e21d4-7b31-43b3-8181-629efa3629bb,Female;_Adult
4ad0dd01-f0ca-45b0-8950-3716fdda1daa,Male;_Adult
229abd64-a2e8-488c-951a-b41305559de2,Adult
36e5a4ec-04b2-4c3e-8a77-05be53f11689,Female;_Adult
efa7c570-6226-450e-8103-69abf65b510d,Male;_Adult
a6aeb33c-9c89-40e3-9d4d-abb767cf0258,4;_CIV
ae2e02e5-aa2e-4fd7-bea8-b12be70ab9c7,5;_CV
2220ca92-5168-4e35-8740-aa452d882f27,Medusa
56479fc4-9207-4dd7-8f5a-b64cab2e040a,Unknown
6df06fa5-78f6-4a43-8ceb-3b66d7861eb8,Unknown
aab45833-e7e2-488e-8733-3a2a3a7abcce,Unknown
9ec2e4b0-204a-4549-a238-5d69d091e13d,Adult
60d915ab-9f45-4a1a-92f1-a12dea90af87,F1;_Furcilia_1
3048650a-86f0-4eaf-a7c8-a16ae6f31f69,F2;_Furcilia_2
96c8595a-e59d-463c-8845-ae80f766d0d5,Juvenile
def02a4a-9e59-492f-ae9d-71f585c2e5aa,Unknown
99aa2ae4-b56e-463d-9293-64a722d49400,Unknown
b73688bc-dd2b-40ef-b571-b02274acedf9,Larva
1583c19a-6285-4d35-8189-fba0950822fd,Adult
7a9951fb-5da2-4646-a1cd-8c7650f3d444,Juvenile
7c155264-6911-4f9e-bed7-a944792c22f6,Cyphonaut
15374eeb-9ad3-4670-8e6a-a7d8dc503988,2;_CII
42df56e8-4f15-4304-929c-02717f22999e,3;_CIII
7ad1f88e-8cac-45d7-ae50-b638ce2bd1a0,4;_CIV
79f2d445-38bb-4232-b6ba-940ba162c208,5;_CV
182000bc-bb6c-435d-92f3-73e8b1ef2f35,Female;_Adult
e367146b-3366-4769-bd2b-0a58cddf8b17,Male;_Adult
8bbf1839-14c9-48a3-b059-543f6c84c9bb,Egg
135a6426-5b6f-4f03-a8f2-97fdaf6b87bd,Unknown
cd5e6044-a2aa-411c-b2f9-3371bcf2fb4f,Unknown
405a9f0b-8677-4de9-8028-fe46a2f481fe,Medusa
a108bf9c-9262-4726-9343-0075fbf7c730,Unknown
ee581d1c-f032-4493-8a6d-58a038ee9faa,2;_CII
3a91673b-9de4-48a8-9853-a1de6b703c95,3;_CIII
997d4c37-7762-4f99-8ae8-fd6ac5ed5955,Copepodite
3ff874db-cbdc-49ef-9cdc-a1208f07edb3,Female;_Adult
fb63fe91-93c9-4243-bf5f-827ddcfa37b6,Male;_Adult
8c814b3f-784a-4035-b83d-35a6f5b27978,Female;_Adult
ea2d721b-69d6-4d99-8103-6d1e423e9127,Male;_Adult
ad21b2fb-69b1-452b-b7b3-0309b987ca5e,4;_CIV
5c70a647-0d6d-4d66-9182-105d208b7923,5;_CV
dac19e00-9468-4f7f-88e5-b9f8c5c40c42,Unknown
2ad4a412-ba42-469e-80cf-6e624f1fd400,Medusa
2d710924-aed3-4d5b-b1bd-2801d883394e,Unknown
a0711364-dcc0-4ecb-978e-eab8e3e86289,Unknown
74c1d614-a61b-48a3-b7f9-473b4129ec4c,Unknown
ce468220-4ce7-4490-9958-4b3579ad7a04,Adult
ee883022-e790-4d31-9103-2e9dbc56763b,F2;_Furcilia_2
1b7e7332-accf-46ea-9848-7eed26bc26b4,Juvenile
a78930c3-f0c7-4c9a-a190-0b5d0a3026b1,Unknown
424dc2e6-4db3-411e-9591-4671c230a1bb,Larva
f80d9cd7-2057-4a83-9d74-f7854e7cacd0,Veliger
ab58cf52-90cc-4914-bcf5-86d7a991efff,Cyphonaut
e6dd311d-8a0b-4376-8624-554e5aa55818,1;_CI
8cd8eabd-064f-4d13-b8f9-10ea3cac39a8,2;_CII
145aafa6-981d-4a73-9a3c-eeb0a57422fa,3;_CIII
22dc8d72-bade-45a4-ba97-be178959f4da,4;_CIV
2045a012-3467-465b-9de5-a2a55d4f1768,Cyprid_larva
ede3b2c6-10a3-4ee0-8188-e4597a4fdc7a,Nauplii
977687f1-b1b1-4297-b5d3-56a3005b3997,Female;_Adult
37c301b0-71fe-4aa0-be7f-67adc0f7fa2b,Male;_Adult
7ba044ed-9d95-4d75-b4a8-29a65077a9dd,Egg
1095e584-764d-4e06-a382-88b925437873,Unknown
7324207f-a7c0-490e-8fb2-68bb669cf797,Unknown
eca36973-5194-4439-87cf-b906c2b7903a,Unknown
6b630752-9b0d-45be-a183-63e6c2b2100f,3;_CIII
e0095706-4d70-42d4-9ac3-5acb933bdf9f,Copepodite
3f241523-c715-455d-955e-2ba4e28d2597,Female;_Adult
4d9ba193-d45d-48c6-8c3b-b8f7a669f661,Male;_Adult
86c6e4a3-8fdb-4181-9c46-7cf9650cca66,Adult
34709408-2242-4c16-b318-7d595474de32,Female;_Adult
31790133-5bd1-480b-b325-e66d3db4d45a,Male;_Adult
fd31c907-d443-4bec-afe5-964faf8067ab,4;_CIV
1bf2488f-a357-4c95-9d3c-9f87a1d44897,5;_CV
d54c1cbd-de3f-4829-82e6-1ed818f4dfdf,Z2;_Zoea_II
d6edfcd6-5196-4555-b67b-f96a5498acd5,Unknown
74b9959a-8725-4f38-a4d2-05d41e753ef8,Unknown
d7cd2855-e267-43d6-bac8-b367099c8299,Unknown
0c8bd1fe-ad56-4155-af57-ac3752ace8b1,Adult
2de4bbe5-52e2-4e4e-8328-52593d8111cb,F1;_Furcilia_1
f9e8eeae-e084-4594-9582-0a742cc122bc,F2;_Furcilia_2
2b3ef7bc-c50b-4a7a-bf92-ef058278be8a,Juvenile
c879a713-ef4c-4cde-91bc-b3adbfda6dcc,Z1;_Zoea_I
44b58a72-e949-46d7-9be9-6c15d3a016a7,Megalopa
